,Unnamed: 0_daily,TICKER,Date,Daily_Return,month_key,SP500_Return,VIX_Close,public_date,de_ratio,ptb,debt_assets,inv_turn,at_turn,rect_turn,cash_ratio,pe_inc,gpm,roe,roa,cfm,cash_debt,permno,Unnamed: 0_monthly,PERMNO,tentativeSICCD,starting_date,end_date,correct_siccd,start_of_month,end_of_month
1066,23269,AAPL,2014-04-29,-0.0029628559483952,2014-04,0.004760757069291355,13.710000038146973,2014-04-30,0.615,3.435,0.381,59.513,0.842,9.583,0.963,0.523,0.416,0.258,0.284,0.255,0.643,14593,2612,14593,3571,2010-01-04,,3571,2014-04-01,2014-04-30
1067,23270,AAPL,2014-04-30,-0.0037818428851726,2014-04,0.002992016977140688,13.40999984741211,2014-04-30,0.615,3.435,0.381,59.513,0.842,9.583,0.963,0.523,0.416,0.258,0.284,0.255,0.643,14593,2612,14593,3571,2010-01-04,,3571,2014-04-01,2014-04-30
1068,23271,AAPL,2014-05-01,0.002355821314816,2014-05,-0.0001432614814260713,13.25,2014-05-31,0.687,3.904,0.407,54.959,0.84,9.375,0.934,0.54,0.421,0.26,0.28,0.257,0.643,14593,2612,14593,3571,2010-01-04,,3571,2014-05-01,2014-05-31
1069,23272,AAPL,2014-05-02,0.0018599824453173,2014-05,-0.0013484450597095465,12.90999984741211,2014-05-31,0.687,3.904,0.407,54.959,0.84,9.375,0.934,0.54,0.421,0.26,0.28,0.257,0.643,14593,2612,14593,3571,2010-01-04,,3571,2014-05-01,2014-05-31
1070,23273,AAPL,2014-05-05,0.0141413805709726,2014-05,0.001871216126306141,13.289999961853027,2014-05-31,0.687,3.904,0.407,54.959,0.84,9.375,0.934,0.54,0.421,0.26,0.28,0.257,0.643,14593,2612,14593,3571,2010-01-04,,3571,2014-05-01,2014-05-31
1071,23274,AAPL,2014-05-06,-0.0108990888565626,2014-05,-0.008988392160571124,13.800000190734863,2014-05-31,0.687,3.904,0.407,54.959,0.84,9.375,0.934,0.54,0.421,0.26,0.28,0.257,0.643,14593,2612,14593,3571,2010-01-04,,3571,2014-05-01,2014-05-31
1072,23275,AAPL,2014-05-07,-0.003499560586411,2014-05,0.005616468420812426,13.399999618530273,2014-05-31,0.687,3.904,0.407,54.959,0.84,9.375,0.934,0.54,0.421,0.26,0.28,0.257,0.643,14593,2612,14593,3571,2010-01-04,,3571,2014-05-01,2014-05-31
1073,23276,AAPL,2014-05-08,-0.0017827089952302,2014-05,-0.0013736249452109828,13.430000305175781,2014-05-31,0.687,3.904,0.407,54.959,0.84,9.375,0.934,0.54,0.421,0.26,0.28,0.257,0.643,14593,2612,14593,3571,2010-01-04,,3571,2014-05-01,2014-05-31
1074,23277,AAPL,2014-05-09,-0.0041666032715186,2014-05,0.001519476431128819,12.920000076293945,2014-05-31,0.687,3.904,0.407,54.959,0.84,9.375,0.934,0.54,0.421,0.26,0.28,0.257,0.643,14593,2612,14593,3571,2010-01-04,,3571,2014-05-01,2014-05-31
1075,23278,AAPL,2014-05-12,0.0124502184308614,2014-05,0.009672737603931392,12.229999542236328,2014-05-31,0.687,3.904,0.407,54.959,0.84,9.375,0.934,0.54,0.421,0.26,0.28,0.257,0.643,14593,2612,14593,3571,2010-01-04,,3571,2014-05-01,2014-05-31
1076,23279,AAPL,2014-05-13,0.0015686080978882,2014-05,0.0004217577030636299,12.130000114440918,2014-05-31,0.687,3.904,0.407,54.959,0.84,9.375,0.934,0.54,0.421,0.26,0.28,0.257,0.643,14593,2612,14593,3571,2010-01-04,,3571,2014-05-01,2014-05-31
1077,23280,AAPL,2014-05-14,0.0001853849282358,2014-05,-0.004701005088166399,12.170000076293945,2014-05-31,0.687,3.904,0.407,54.959,0.84,9.375,0.934,0.54,0.421,0.26,0.28,0.257,0.643,14593,2612,14593,3571,2010-01-04,,3571,2014-05-01,2014-05-31
1078,23281,AAPL,2014-05-15,-0.0085035298035772,2014-05,-0.00936180703333589,13.170000076293945,2014-05-31,0.687,3.904,0.407,54.959,0.84,9.375,0.934,0.54,0.421,0.26,0.28,0.257,0.643,14593,2612,14593,3571,2010-01-04,,3571,2014-05-01,2014-05-31
1079,23282,AAPL,2014-05-16,0.0147582167976823,2014-05,0.00374696520677964,12.4399995803833,2014-05-31,0.687,3.904,0.407,54.959,0.84,9.375,0.934,0.54,0.421,0.26,0.28,0.257,0.643,14593,2612,14593,3571,2010-01-04,,3571,2014-05-01,2014-05-31
1080,23283,AAPL,2014-05-19,0.0118490501063093,2014-05,0.0038447864907102947,12.420000076293945,2014-05-31,0.687,3.904,0.407,54.959,0.84,9.375,0.934,0.54,0.421,0.26,0.28,0.257,0.643,14593,2612,14593,3571,2010-01-04,,3571,2014-05-01,2014-05-31
1081,23284,AAPL,2014-05-20,0.0001989608246135,2014-05,-0.00649839809746755,12.960000038146973,2014-05-31,0.687,3.904,0.407,54.959,0.84,9.375,0.934,0.54,0.421,0.26,0.28,0.257,0.643,14593,2612,14593,3571,2010-01-04,,3571,2014-05-01,2014-05-31
1082,23285,AAPL,2014-05-21,0.002645952467418,2014-05,0.008116098951240547,11.90999984741211,2014-05-31,0.687,3.904,0.407,54.959,0.84,9.375,0.934,0.54,0.421,0.26,0.28,0.257,0.643,14593,2612,14593,3571,2010-01-04,,3571,2014-05-01,2014-05-31
1083,23286,AAPL,2014-05-22,0.0015829831406015,2014-05,0.0023622298736216685,12.029999732971191,2014-05-31,0.687,3.904,0.407,54.959,0.84,9.375,0.934,0.54,0.421,0.26,0.28,0.257,0.643,14593,2612,14593,3571,2010-01-04,,3571,2014-05-01,2014-05-31
1084,23287,AAPL,2014-05-23,0.0112963898077174,2014-05,0.004248391856225497,11.359999656677246,2014-05-31,0.687,3.904,0.407,54.959,0.84,9.375,0.934,0.54,0.421,0.26,0.28,0.257,0.643,14593,2612,14593,3571,2010-01-04,,3571,2014-05-01,2014-05-31
1085,23288,AAPL,2014-05-27,0.018725970231286,2014-05,0.005987805879090757,11.510000228881836,2014-05-31,0.687,3.904,0.407,54.959,0.84,9.375,0.934,0.54,0.421,0.26,0.28,0.257,0.643,14593,2612,14593,3571,2010-01-04,,3571,2014-05-01,2014-05-31
1086,23289,AAPL,2014-05-28,-0.0025895537082637,2014-05,-0.0011140717108722997,11.680000305175781,2014-05-31,0.687,3.904,0.407,54.959,0.84,9.375,0.934,0.54,0.421,0.26,0.28,0.257,0.643,14593,2612,14593,3571,2010-01-04,,3571,2014-05-01,2014-05-31
1087,23290,AAPL,2014-05-29,0.0182211134406975,2014-05,0.0053671102654548886,11.569999694824219,2014-05-31,0.687,3.904,0.407,54.959,0.84,9.375,0.934,0.54,0.421,0.26,0.28,0.257,0.643,14593,2612,14593,3571,2010-01-04,,3571,2014-05-01,2014-05-31
1088,23291,AAPL,2014-05-30,-0.0037460477227224,2014-05,0.0018436779311643559,11.399999618530273,2014-05-31,0.687,3.904,0.407,54.959,0.84,9.375,0.934,0.54,0.421,0.26,0.28,0.257,0.643,14593,2612,14593,3571,2010-01-04,,3571,2014-05-01,2014-05-31
1089,23292,AAPL,2014-06-02,-0.0068721555611939,2014-06,0.0007278261010281728,11.579999923706055,2014-06-30,0.687,3.985,0.407,54.959,0.84,9.375,0.934,0.555,0.421,0.26,0.28,0.257,0.643,14593,2612,14593,3571,2010-01-04,,3571,2014-06-01,2014-06-30
1090,23293,AAPL,2014-06-03,0.0141417253301057,2014-06,-0.00037921654875650024,11.869999885559082,2014-06-30,0.687,3.985,0.407,54.959,0.84,9.375,0.934,0.555,0.421,0.26,0.28,0.257,0.643,14593,2612,14593,3571,2010-01-04,,3571,2014-06-01,2014-06-30
1091,23294,AAPL,2014-06-04,0.0114184231879199,2014-06,0.001891663548679423,12.079999923706055,2014-06-30,0.687,3.985,0.407,54.959,0.84,9.375,0.934,0.555,0.421,0.26,0.28,0.257,0.643,14593,2612,14593,3571,2010-01-04,,3571,2014-06-01,2014-06-30
1092,23295,AAPL,2014-06-05,0.0039239713788852,2014-06,0.006525279593556643,11.680000305175781,2014-06-30,0.687,3.985,0.407,54.959,0.84,9.375,0.934,0.555,0.421,0.26,0.28,0.257,0.643,14593,2612,14593,3571,2010-01-04,,3571,2014-06-01,2014-06-30
1093,23296,AAPL,2014-06-06,-0.0027500222235335,2014-06,0.004627758701298612,10.729999542236328,2014-06-30,0.687,3.985,0.407,54.959,0.84,9.375,0.934,0.555,0.421,0.26,0.28,0.257,0.643,14593,2612,14593,3571,2010-01-04,,3571,2014-06-01,2014-06-30
1094,23297,AAPL,2014-06-09,0.0160015288508328,2014-06,0.0009387712266117898,11.149999618530273,2014-06-30,0.687,3.985,0.407,54.959,0.84,9.375,0.934,0.555,0.421,0.26,0.28,0.257,0.643,14593,2612,14593,3571,2010-01-04,,3571,2014-06-01,2014-06-30
1095,23298,AAPL,2014-06-10,0.0058696068091494,2014-06,-0.00024598362294592224,10.989999771118164,2014-06-30,0.687,3.985,0.407,54.959,0.84,9.375,0.934,0.555,0.421,0.26,0.28,0.257,0.643,14593,2612,14593,3571,2010-01-04,,3571,2014-06-01,2014-06-30
1096,23299,AAPL,2014-06-11,-0.0041377059622143,2014-06,-0.0035370410325543666,11.600000381469727,2014-06-30,0.687,3.985,0.407,54.959,0.84,9.375,0.934,0.555,0.421,0.26,0.28,0.257,0.643,14593,2612,14593,3571,2010-01-04,,3571,2014-06-01,2014-06-30
1097,23300,AAPL,2014-06-12,-0.0167268650417721,2014-06,-0.00708889350376507,12.5600004196167,2014-06-30,0.687,3.985,0.407,54.959,0.84,9.375,0.934,0.555,0.421,0.26,0.28,0.257,0.643,14593,2612,14593,3571,2010-01-04,,3571,2014-06-01,2014-06-30
1098,23301,AAPL,2014-06-13,-0.0109440618230721,2014-06,0.003134561695468774,12.180000305175781,2014-06-30,0.687,3.985,0.407,54.959,0.84,9.375,0.934,0.555,0.421,0.26,0.28,0.257,0.643,14593,2612,14593,3571,2010-01-04,,3571,2014-06-01,2014-06-30
1099,23302,AAPL,2014-06-16,0.0100790250966693,2014-06,0.0008367051734305964,12.649999618530273,2014-06-30,0.687,3.985,0.407,54.959,0.84,9.375,0.934,0.555,0.421,0.26,0.28,0.257,0.643,14593,2612,14593,3571,2010-01-04,,3571,2014-06-01,2014-06-30
1100,23303,AAPL,2014-06-17,-0.0013016634562152,2014-06,0.0021725690603942027,12.0600004196167,2014-06-30,0.687,3.985,0.407,54.959,0.84,9.375,0.934,0.555,0.421,0.26,0.28,0.257,0.643,14593,2612,14593,3571,2010-01-04,,3571,2014-06-01,2014-06-30
1101,23304,AAPL,2014-06-18,0.0010859770262403,2014-06,0.007718881307192449,10.609999656677246,2014-06-30,0.687,3.985,0.407,54.959,0.84,9.375,0.934,0.555,0.421,0.26,0.28,0.257,0.643,14593,2612,14593,3571,2010-01-04,,3571,2014-06-01,2014-06-30
1102,23305,AAPL,2014-06-19,-0.003471450349042,2014-06,0.0012774785766593855,10.619999885559082,2014-06-30,0.687,3.985,0.407,54.959,0.84,9.375,0.934,0.555,0.421,0.26,0.28,0.257,0.643,14593,2612,14593,3571,2010-01-04,,3571,2014-06-01,2014-06-30
1103,23306,AAPL,2014-06-20,-0.0103415840895408,2014-06,0.0017300583227324307,10.850000381469727,2014-06-30,0.687,3.985,0.407,54.959,0.84,9.375,0.934,0.555,0.421,0.26,0.28,0.257,0.643,14593,2612,14593,3571,2010-01-04,,3571,2014-06-01,2014-06-30
1104,23307,AAPL,2014-06-23,-0.0008799625294021,2014-06,-0.00013246407875799893,10.979999542236328,2014-06-30,0.687,3.985,0.407,54.959,0.84,9.375,0.934,0.555,0.421,0.26,0.28,0.257,0.643,14593,2612,14593,3571,2010-01-04,,3571,2014-06-01,2014-06-30
1105,23308,AAPL,2014-06-24,-0.0060553558378382,2014-06,-0.006435310620591883,12.130000114440918,2014-06-30,0.687,3.985,0.407,54.959,0.84,9.375,0.934,0.555,0.421,0.26,0.28,0.257,0.643,14593,2612,14593,3571,2010-01-04,,3571,2014-06-01,2014-06-30
1106,23309,AAPL,2014-06-25,0.0008859119153716,2014-06,0.0048975112174378665,11.59000015258789,2014-06-30,0.687,3.985,0.407,54.959,0.84,9.375,0.934,0.555,0.421,0.26,0.28,0.257,0.643,14593,2612,14593,3571,2010-01-04,,3571,2014-06-01,2014-06-30
1107,23310,AAPL,2014-06-26,0.0059762848448579,2014-06,-0.00117888399729138,11.630000114440918,2014-06-30,0.687,3.985,0.407,54.959,0.84,9.375,0.934,0.555,0.421,0.26,0.28,0.257,0.643,14593,2612,14593,3571,2010-01-04,,3571,2014-06-01,2014-06-30
1108,23311,AAPL,2014-06-27,0.0118809921035947,2014-06,0.001910868625069062,11.260000228881836,2014-06-30,0.687,3.985,0.407,54.959,0.84,9.375,0.934,0.555,0.421,0.26,0.28,0.257,0.643,14593,2612,14593,3571,2010-01-04,,3571,2014-06-01,2014-06-30
1109,23312,AAPL,2014-06-30,0.0103282803342361,2014-06,-0.0003722566922789161,11.569999694824219,2014-06-30,0.687,3.985,0.407,54.959,0.84,9.375,0.934,0.555,0.421,0.26,0.28,0.257,0.643,14593,2612,14593,3571,2010-01-04,,3571,2014-06-01,2014-06-30
1110,23313,AAPL,2014-07-01,0.0063491246362892,2014-07,0.006677770440579822,11.149999618530273,2014-07-31,0.687,4.099,0.407,54.959,0.84,9.375,0.934,0.571,0.421,0.26,0.28,0.257,0.643,14593,2612,14593,3571,2010-01-04,,3571,2014-07-01,2014-07-31
1111,23314,AAPL,2014-07-02,-0.0004279791039086,2014-07,0.0006588129971369927,10.819999694824219,2014-07-31,0.687,4.099,0.407,54.959,0.84,9.375,0.934,0.571,0.421,0.26,0.28,0.257,0.643,14593,2612,14593,3571,2010-01-04,,3571,2014-07-01,2014-07-31
1112,23315,AAPL,2014-07-03,0.0058839760402751,2014-07,0.005479508115899812,10.319999694824219,2014-07-31,0.687,4.099,0.407,54.959,0.84,9.375,0.934,0.571,0.421,0.26,0.28,0.257,0.643,14593,2612,14593,3571,2010-01-04,,3571,2014-07-01,2014-07-31
1113,23316,AAPL,2014-07-07,0.0206315916690091,2014-07,-0.003923521850109468,11.329999923706055,2014-07-31,0.687,4.099,0.407,54.959,0.84,9.375,0.934,0.571,0.421,0.26,0.28,0.257,0.643,14593,2612,14593,3571,2010-01-04,,3571,2014-07-01,2014-07-31
1114,23317,AAPL,2014-07-08,-0.0064602323243402,2014-07,-0.00704880201475111,11.979999542236328,2014-07-31,0.687,4.099,0.407,54.959,0.84,9.375,0.934,0.571,0.421,0.26,0.28,0.257,0.643,14593,2612,14593,3571,2010-01-04,,3571,2014-07-01,2014-07-31
1115,23318,AAPL,2014-07-09,0.0004191311451209,2014-07,0.004644267890169251,11.649999618530273,2014-07-31,0.687,4.099,0.407,54.959,0.84,9.375,0.934,0.571,0.421,0.26,0.28,0.257,0.643,14593,2612,14593,3571,2010-01-04,,3571,2014-07-01,2014-07-31
1116,23319,AAPL,2014-07-10,-0.0036688484099695,2014-07,-0.004131071874054704,12.59000015258789,2014-07-31,0.687,4.099,0.407,54.959,0.84,9.375,0.934,0.571,0.421,0.26,0.28,0.257,0.643,14593,2612,14593,3571,2010-01-04,,3571,2014-07-01,2014-07-31
1117,23320,AAPL,2014-07-11,0.0018937869287543,2014-07,0.0014709227452411877,12.079999923706055,2014-07-31,0.687,4.099,0.407,54.959,0.84,9.375,0.934,0.571,0.421,0.26,0.28,0.257,0.643,14593,2612,14593,3571,2010-01-04,,3571,2014-07-01,2014-07-31
1118,23321,AAPL,2014-07-14,0.0129176709214695,2014-07,0.004843552990250188,11.819999694824219,2014-07-31,0.687,4.099,0.407,54.959,0.84,9.375,0.934,0.571,0.421,0.26,0.28,0.257,0.643,14593,2612,14593,3571,2010-01-04,,3571,2014-07-01,2014-07-31
1119,23322,AAPL,2014-07-15,-0.0117159808238207,2014-07,-0.0019320956634630848,11.960000038146973,2014-07-31,0.687,4.099,0.407,54.959,0.84,9.375,0.934,0.571,0.421,0.26,0.28,0.257,0.643,14593,2612,14593,3571,2010-01-04,,3571,2014-07-01,2014-07-31
1120,23323,AAPL,2014-07-16,-0.005664762558755,2014-07,0.004201084929208676,11.0,2014-07-31,0.687,4.099,0.407,54.959,0.84,9.375,0.934,0.571,0.421,0.26,0.28,0.257,0.643,14593,2612,14593,3571,2010-01-04,,3571,2014-07-01,2014-07-31
1121,23324,AAPL,2014-07-17,-0.0178310906136498,2014-07,-0.01183402645755216,14.539999961853027,2014-07-31,0.687,4.099,0.407,54.959,0.84,9.375,0.934,0.571,0.421,0.26,0.28,0.257,0.643,14593,2612,14593,3571,2010-01-04,,3571,2014-07-01,2014-07-31
1122,23325,AAPL,2014-07-18,0.0143944814243703,2014-07,0.010264935568841116,12.0600004196167,2014-07-31,0.687,4.099,0.407,54.959,0.84,9.375,0.934,0.571,0.421,0.26,0.28,0.257,0.643,14593,2612,14593,3571,2010-01-04,,3571,2014-07-01,2014-07-31
1123,23326,AAPL,2014-07-21,-0.005188860930626,2014-07,-0.0023202504717819705,12.8100004196167,2014-07-31,0.687,4.099,0.407,54.959,0.84,9.375,0.934,0.571,0.421,0.26,0.28,0.257,0.643,14593,2612,14593,3571,2010-01-04,,3571,2014-07-01,2014-07-31
1124,23327,AAPL,2014-07-22,0.0083029020446185,2014-07,0.005016150134305564,12.239999771118164,2014-07-31,0.687,4.099,0.407,54.959,0.84,9.375,0.934,0.571,0.421,0.26,0.28,0.257,0.643,14593,2612,14593,3571,2010-01-04,,3571,2014-07-01,2014-07-31
1125,23328,AAPL,2014-07-23,0.0260773840292536,2014-07,0.0017544380056517817,11.520000457763672,2014-07-31,0.687,4.099,0.407,54.959,0.84,9.375,0.934,0.571,0.421,0.26,0.28,0.257,0.643,14593,2612,14593,3571,2010-01-04,,3571,2014-07-01,2014-07-31
1126,23329,AAPL,2014-07-24,-0.0016466501779525,2014-07,0.00048815592189166424,11.84000015258789,2014-07-31,0.687,4.099,0.407,54.959,0.84,9.375,0.934,0.571,0.421,0.26,0.28,0.257,0.643,14593,2612,14593,3571,2010-01-04,,3571,2014-07-01,2014-07-31
1127,23330,AAPL,2014-07-25,0.0065957735004633,2014-07,-0.004849150767687549,12.6899995803833,2014-07-31,0.687,4.099,0.407,54.959,0.84,9.375,0.934,0.571,0.421,0.26,0.28,0.257,0.643,14593,2612,14593,3571,2010-01-04,,3571,2014-07-01,2014-07-31
1128,23331,AAPL,2014-07-28,0.0138222266978857,2014-07,0.0002881549022029084,12.5600004196167,2014-07-31,0.687,4.099,0.407,54.959,0.84,9.375,0.934,0.571,0.421,0.26,0.28,0.257,0.643,14593,2612,14593,3571,2010-01-04,,3571,2014-07-01,2014-07-31
1129,23332,AAPL,2014-07-29,-0.0064633926833504,2014-07,-0.004527786939807377,13.279999732971191,2014-07-31,0.687,4.099,0.407,54.959,0.84,9.375,0.934,0.571,0.421,0.26,0.28,0.257,0.643,14593,2612,14593,3571,2010-01-04,,3571,2014-07-01,2014-07-31
1130,23333,AAPL,2014-07-30,-0.0023378856051989,2014-07,6.091277451791832e-05,13.329999923706055,2014-07-31,0.687,4.099,0.407,54.959,0.84,9.375,0.934,0.571,0.421,0.26,0.28,0.257,0.643,14593,2612,14593,3571,2010-01-04,,3571,2014-07-01,2014-07-31
1131,23334,AAPL,2014-07-31,-0.0259805925284384,2014-07,-0.019999240340662028,16.950000762939453,2014-07-31,0.687,4.099,0.407,54.959,0.84,9.375,0.934,0.571,0.421,0.26,0.28,0.257,0.643,14593,2612,14593,3571,2010-01-04,,3571,2014-07-01,2014-07-31
1132,23335,AAPL,2014-08-01,0.0055439339331011,2014-08,-0.002859121137017251,17.030000686645508,2014-08-31,0.741,4.35,0.426,55.813,0.828,9.077,0.859,4.126,0.428,0.272,0.282,0.26,0.643,14593,2612,14593,3571,2010-01-04,,3571,2014-08-01,2014-08-31
1133,23336,AAPL,2014-08-04,-0.0056173906091465,2014-08,0.007189032358413172,15.119999885559082,2014-08-31,0.741,4.35,0.426,55.813,0.828,9.077,0.859,4.126,0.428,0.272,0.282,0.26,0.643,14593,2612,14593,3571,2010-01-04,,3571,2014-08-01,2014-08-31
1134,23337,AAPL,2014-08-05,-0.0049167631840519,2014-08,-0.009685469956760784,16.8700008392334,2014-08-31,0.741,4.35,0.426,55.813,0.828,9.077,0.859,4.126,0.428,0.272,0.282,0.26,0.643,14593,2612,14593,3571,2010-01-04,,3571,2014-08-01,2014-08-31
1135,23338,AAPL,2014-08-06,-0.0016819403347394,2014-08,1.563854864095049e-05,16.3700008392334,2014-08-31,0.741,4.35,0.426,55.813,0.828,9.077,0.859,4.126,0.428,0.272,0.282,0.26,0.643,14593,2612,14593,3571,2010-01-04,,3571,2014-08-01,2014-08-31
1136,23339,AAPL,2014-08-07,-0.000106122485354,2014-08,-0.0055566200056119674,16.65999984741211,2014-08-31,0.741,4.35,0.426,55.813,0.828,9.077,0.859,4.126,0.428,0.272,0.282,0.26,0.643,14593,2612,14593,3571,2010-01-04,,3571,2014-08-01,2014-08-31
1137,23340,AAPL,2014-08-08,0.0027520199062167,2014-08,0.011531402436471216,15.770000457763672,2014-08-31,0.741,4.35,0.426,55.813,0.828,9.077,0.859,4.126,0.428,0.272,0.282,0.26,0.643,14593,2612,14593,3571,2010-01-04,,3571,2014-08-01,2014-08-31
1138,23341,AAPL,2014-08-11,0.013193939316985,2014-08,0.0027594252503462258,14.229999542236328,2014-08-31,0.741,4.35,0.426,55.813,0.828,9.077,0.859,4.126,0.428,0.272,0.282,0.26,0.643,14593,2612,14593,3571,2010-01-04,,3571,2014-08-01,2014-08-31
1139,23342,AAPL,2014-08-12,-0.0002083912570916,2014-08,-0.00163664161317445,14.130000114440918,2014-08-31,0.741,4.35,0.426,55.813,0.828,9.077,0.859,4.126,0.428,0.272,0.282,0.26,0.643,14593,2612,14593,3571,2010-01-04,,3571,2014-08-01,2014-08-31
1140,23343,AAPL,2014-08-13,0.0132334541979983,2014-08,0.006707160027472625,12.899999618530273,2014-08-31,0.741,4.35,0.426,55.813,0.828,9.077,0.859,4.126,0.428,0.272,0.282,0.26,0.643,14593,2612,14593,3571,2010-01-04,,3571,2014-08-01,2014-08-31
1141,23344,AAPL,2014-08-14,0.0026737311087881,2014-08,0.004345814053963171,12.420000076293945,2014-08-31,0.741,4.35,0.426,55.813,0.828,9.077,0.859,4.126,0.428,0.272,0.282,0.26,0.643,14593,2612,14593,3571,2010-01-04,,3571,2014-08-01,2014-08-31
1142,23345,AAPL,2014-08-15,0.0049229630877793,2014-08,-6.137292417629503e-05,13.149999618530273,2014-08-31,0.741,4.35,0.426,55.813,0.828,9.077,0.859,4.126,0.428,0.272,0.282,0.26,0.643,14593,2612,14593,3571,2010-01-04,,3571,2014-08-01,2014-08-31
1143,23346,AAPL,2014-08-18,0.0120432637728913,2014-08,0.008531672245722488,12.319999694824219,2014-08-31,0.741,4.35,0.426,55.813,0.828,9.077,0.859,4.126,0.428,0.272,0.282,0.26,0.643,14593,2612,14593,3571,2010-01-04,,3571,2014-08-01,2014-08-31
1144,23347,AAPL,2014-08-19,0.0138162046692882,2014-08,0.005000651911710952,12.210000038146973,2014-08-31,0.741,4.35,0.426,55.813,0.828,9.077,0.859,4.126,0.428,0.272,0.282,0.26,0.643,14593,2612,14593,3571,2010-01-04,,3571,2014-08-01,2014-08-31
1145,23348,AAPL,2014-08-20,0.0003978748440445,2014-08,0.002477812999687634,11.779999732971191,2014-08-31,0.741,4.35,0.426,55.813,0.828,9.077,0.859,4.126,0.428,0.272,0.282,0.26,0.643,14593,2612,14593,3571,2010-01-04,,3571,2014-08-01,2014-08-31
1146,23349,AAPL,2014-08-21,9.936507171626197e-05,2014-08,0.0029498896671826813,11.760000228881836,2014-08-31,0.741,4.35,0.426,55.813,0.828,9.077,0.859,4.126,0.428,0.272,0.282,0.26,0.643,14593,2612,14593,3571,2010-01-04,,3571,2014-08-01,2014-08-31
1147,23350,AAPL,2014-08-22,0.0073572396921544,2014-08,-0.0019925870761225983,11.470000267028809,2014-08-31,0.741,4.35,0.426,55.813,0.828,9.077,0.859,4.126,0.428,0.272,0.282,0.26,0.643,14593,2612,14593,3571,2010-01-04,,3571,2014-08-01,2014-08-31
1148,23351,AAPL,2014-08-25,0.0021712919802125,2014-08,0.004787778824361766,11.699999809265137,2014-08-31,0.741,4.35,0.426,55.813,0.828,9.077,0.859,4.126,0.428,0.272,0.282,0.26,0.643,14593,2612,14593,3571,2010-01-04,,3571,2014-08-01,2014-08-31
1149,23352,AAPL,2014-08-26,-0.0064010933215989,2014-08,0.0010510808940034089,11.630000114440918,2014-08-31,0.741,4.35,0.426,55.813,0.828,9.077,0.859,4.126,0.428,0.272,0.282,0.26,0.643,14593,2612,14593,3571,2010-01-04,,3571,2014-08-01,2014-08-31
1150,23353,AAPL,2014-08-27,0.0122904483621719,2014-08,4.9987292607633904e-05,11.779999732971191,2014-08-31,0.741,4.35,0.426,55.813,0.828,9.077,0.859,4.126,0.428,0.272,0.282,0.26,0.643,14593,2612,14593,3571,2010-01-04,,3571,2014-08-01,2014-08-31
1151,23354,AAPL,2014-08-28,0.0011750931736904,2014-08,-0.0016899010514689339,12.050000190734863,2014-08-31,0.741,4.35,0.426,55.813,0.828,9.077,0.859,4.126,0.428,0.272,0.282,0.26,0.643,14593,2612,14593,3571,2010-01-04,,3571,2014-08-01,2014-08-31
1152,23355,AAPL,2014-08-29,0.0024447401908918,2014-08,0.00332041473363498,12.09000015258789,2014-08-31,0.741,4.35,0.426,55.813,0.828,9.077,0.859,4.126,0.428,0.272,0.282,0.26,0.643,14593,2612,14593,3571,2010-01-04,,3571,2014-08-01,2014-08-31
1153,23356,AAPL,2014-09-02,0.0078052297252266,2014-09,-0.0005440661600049079,12.25,2014-09-30,0.741,4.189,0.426,55.813,0.828,9.077,0.859,4.056,0.428,0.272,0.282,0.26,0.643,14593,2612,14593,3571,2010-01-04,,3571,2014-09-01,2014-09-30
1154,23357,AAPL,2014-09-03,-0.0422071707838432,2014-09,-0.0007791410646480479,12.359999656677246,2014-09-30,0.741,4.189,0.426,55.813,0.828,9.077,0.859,4.056,0.428,0.272,0.282,0.26,0.643,14593,2612,14593,3571,2010-01-04,,3571,2014-09-01,2014-09-30
1155,23358,AAPL,2014-09-04,-0.0082879873468653,2014-09,-0.0015344207755288997,12.640000343322754,2014-09-30,0.741,4.189,0.426,55.813,0.828,9.077,0.859,4.056,0.428,0.272,0.282,0.26,0.643,14593,2612,14593,3571,2010-01-04,,3571,2014-09-01,2014-09-30
